'name';'short_name';'url_logo';'volume';'algoritm';'generation';'twitter id';'site_url';'date'
'Centra';'CTR';'https://www.cryptocompare.com/media/1384029/ctr.png';100000000;'';'';'https://twitter.com/centra_card';'https://www.centra.tech/';23.07.17
'Ambrosus';'AMB';'https://www.cryptocompare.com/media/9350739/amb.png';361477438;'';'';'https://twitter.com/AmbrosusAMB';'https://ambrosus.com/';19.07.17
'Modum';'MOD';'https://www.cryptocompare.com/media/12318362/mod.png';18266200;'';'';'https://twitter.com/modum_io';'https://modum.io/';15.08.17
'Quantum Resistant Ledger';'QRL';'https://www.cryptocompare.com/media/1383543/qrl.png';65000000;;'PoS';'https://twitter.com/QRLedger';'https://theqrl.org/';27.12.16
'Gulden';'NLG';'https://www.cryptocompare.com/media/19828/nlg.png';1680000000;'Scrypt';'PoW';'https://twitter.com/Gulden';'https://guldencoin.com/';02.04.14
'district0x';'DNT';'https://www.cryptocompare.com/media/1383701/dnt.png';1000000000;'';'';'https://twitter.com/district0x';'https://district0x.io/';03.08.17
'Metal';'MTL';'https://www.cryptocompare.com/media/1383743/mtl.png';66588888;;'PoPP';'https://twitter.com/metalpaysme';'https://www.metalpay.com/';09.06.17
'Nuls';'NULS';'https://www.cryptocompare.com/media/14913548/nuls.png';40000000;'';'';'https://twitter.com/nulsservice';'https://nuls.io/';01.09.17
'NAGA';'NGC';'https://www.cryptocompare.com/media/16746609/ngc.png';400000000;'';'';'https://twitter.com/thenagaico';'https://www.nagaico.com/';04.11.17
'MediShares';'MDS';'https://www.cryptocompare.com/media/20780773/ipnvhhke_400x400.jpg';2000000000;'';'';'https://twitter.com/MediShares';'http://www.medishares.org/';01.12.17
'Unikoin Gold';'UKG';'https://www.cryptocompare.com/media/14913456/ukg.png';1000000000;'';'';'https://twitter.com/UnikoinGold';'https://unikoingold.com/';25.09.17
'Etherparty';'FUEL';'https://www.cryptocompare.com/media/11999072/fuel.png';1000000000;'';'';'https://twitter.com/etherparty_io';'http://etherparty.io/';01.10.17
'Rise';'RISE';'https://www.cryptocompare.com/media/351059/rise.png';119634440,4;'DPoS';'PoS';'https://twitter.com/RiseVisionTeam';'https://rise.vision/';24.06.16
'Electra';'ECA';'https://www.cryptocompare.com/media/16404869/eca.png';30000000000;'NIST5';'PoW/PoS';'https://twitter.com/ElectracoinECA';'https://electraproject.org/';30.03.17
'Tierion';'TNT';'https://www.cryptocompare.com/media/1383800/tnt.png';1000000000;'';'';'https://twitter.com/tierion';'https://tierion.com/';17.07.17
'ION';'ION';'https://www.cryptocompare.com/media/350933/ion.jpg';50900000;;'PoS';'https://twitter.com/ionomics';'https://ionomy.com/';16.05.15
'LBRY Credits';'LBC';'https://www.cryptocompare.com/media/351211/lbc.png';1000000000;'';'';'https://twitter.com/LBRYio';'https://lbry.io/';06.07.16
'Viacoin';'VIA';'https://www.cryptocompare.com/media/20070/via.png';23000000;'Scrypt';'PoW';'https://twitter.com/viacoin';'http://viacoin.org/';18.07.14
'Wagerr';'WGR';'https://www.cryptocompare.com/media/1383736/wgr.png';200000000;'PoS';'';'https://twitter.com/wagerrx';'https://www.wagerr.com/';05.07.17
'QLINK';'QLC';'https://www.cryptocompare.com/media/20780665/qlc.png';600000000;'';'';'https://twitter.com/QlinkMobi';'https://qlink.mobi/f/qlink';12.11.17
'Wings';'WINGS';'https://www.cryptocompare.com/media/1382758/1wings.png';100000000;'';'';'https://twitter.com/wingsplatform';'https://wings.ai/';31.12.16
'Triggers';'TRIG';'https://www.cryptocompare.com/media/351489/trg.png';100000000;'';'';'https://twitter.com/blocksafe';'https://www.blocksafefoundation.com/';11.10.16
'HempCoin';'THC';'https://www.cryptocompare.com/media/351699/thc.png';250000000;'Scrypt';'PoW/PoS';'https://twitter.com/thehempcoin';'http://hempcoin.org/';09.03.14
'Agoras Tokens';'AGRS';'https://www.cryptocompare.com/media/1383839/agrs.png';42000000;'';'';'https://twitter.com/TauChainOrg';'http://www.idni.org/';09.02.15
'Metaverse ETP';'ETP';'https://www.cryptocompare.com/media/12318223/etp.png';100000000;'Ethash';'';'https://twitter.com/mvs_org';'https://mvs.org/';11.02.17
'Bread';'BRD';'https://www.cryptocompare.com/media/20780589/brd.png';88862718;'';'';'https://twitter.com/breadtoken';'https://token.breadapp.com/';01.12.17
'BitDegree';'BDG';'https://www.cryptocompare.com/media/16746482/bdg.png';660000000;'';'';'https://twitter.com/bitdegree_org';'https://www.bitdegree.org/';01.12.17
'CloakCoin';'CLOAK';'https://www.cryptocompare.com/media/19994/cloak.png';5124121,2;'X13';'PoW/PoS';'https://twitter.com/CloakCoin';'http://www.cloakcoin.com/';04.05.14
'Asch';'XAS';'https://www.cryptocompare.com/media/1383997/xas.png';100000000;'DPoS ';'';'https://twitter.com/AschPlatform';'https://www.asch.io/';01.04.17
'Burst';'BURST';'https://www.cryptocompare.com/media/16746623/burst.png';2158812800;'Shabal256';'PoC';'https://twitter.com/Burstcoin_dev';'http://burstcoin.info/';12.06.14
'Oyster';'PRL';'https://www.cryptocompare.com/media/16746488/prl.png';108592693;'';'';'https://twitter.com/OysterProtocol';'https://oyster.ws/';01.10.17
'MobileGo';'MGO';'https://www.cryptocompare.com/media/1382798/mgo.png';100000000;'';'';'https://twitter.com/MobileGoIco';'http://mobilego.io/';16.02.17
'CoinDash';'CDT';'https://www.cryptocompare.com/media/1383699/cdt.png';1000000000;'';'';'https://twitter.com/coindashio';'https://www.coindash.io/';28.03.17
'I/O Coin';'IOC';'https://www.cryptocompare.com/media/20042/ioc.png';16487529;'X11';'PoW/PoS';'https://twitter.com/IO_Coin';'http://iocoin.io/';15.06.14
'Eidoo';'EDO';'https://www.cryptocompare.com/media/12318082/eiboo.png';90708327;'';'';'https://twitter.com/eidoo_io';'https://eidoo.io/';26.09.17
'Decision Token';'HST';'https://www.cryptocompare.com/media/14913538/hst.png';48240069,5;'';'';'https://twitter.com/horizonstate';'https://horizonstate.com/';16.10.17
'Hive';'HVN';'https://www.cryptocompare.com/media/1383745/hvt.png';500000000;'';'';'https://twitter.com/hiveproject_net';'https://www.hive-project.net/';03.07.17
'DECENT';'DCT';'https://www.cryptocompare.com/media/351389/dct.png';73197775;;'PoS';'https://twitter.com/DECENTplatform';'http://decent.ch/';10.09.16
'FirstBlood';'1ST';'https://www.cryptocompare.com/media/351524/1st.png';93468691;'';'';'https://twitter.com/firstbloodio';'https://firstblood.io/';25.09.16
'Cappasity';'CAPP';'https://www.cryptocompare.com/media/15887416/capp.png';10000000000;'';'';'https://twitter.com/cappasity';'https://artoken.io/';30.08.17
'Gifto';'GTO';'https://www.cryptocompare.com/media/16746671/gto.png';1000000000;'';'';'https://twitter.com/GIFTO_io';'https://gifto.io/';14.12.17
'HelloGold';'HGT';'https://www.cryptocompare.com/media/9350692/hgt.jpg';1000000000;'';'';'https://twitter.com/FoundationHG';'https://www.hellogold.com/';28.08.17
'Lamden';'TAU';'https://www.cryptocompare.com/media/16404857/lamden.png';500000000;'DPoS';'DPoS';'https://twitter.com/LamdenTau';'https://lamden.io/';27.11.17
'Lunyr';'LUN';'https://www.cryptocompare.com/media/1383112/lunyr-logo.png';2703356,1;'';'';'https://twitter.com/LunyrInc';'https://lunyr.com/';08.03.17
'SaluS';'SLS';'https://www.cryptocompare.com/media/350946/sls.png';1009847,5;'Scrypt';'PoW/PoS';'';'http://saluscoin.info/';12.01.16
'Genesis Vision';'GVT';'https://www.cryptocompare.com/media/14913634/gvt.png';4436644;'';'';'https://twitter.com/genesis_vision';'https://genesis.vision/';02.09.17
'Voxels';'VOX';'https://www.cryptocompare.com/media/350824/vox.png';210000000;'Scrypt';'PoW';'https://twitter.com/Voxelus';'https://www.voxelus.com/';03.11.15
'Lykke';'LKK';'https://www.cryptocompare.com/media/1383553/lkk.png';1285690000;'';'';'https://twitter.com/LykkeCity';'https://www.lykke.com/';17.03.16
'Jinn';'JINN';'https://www.cryptocompare.com/media/20780786/jinn.png';1000000;;;;;03.10.14
'Grid+';'GRID';'https://www.cryptocompare.com/media/14913632/grid.png';300000000;'';'';'https://twitter.com/gridplus_energy';'http://gridplus.io/';12.07.17
'Mooncoin';'MOON';'https://www.cryptocompare.com/media/19802/moon.png';384000000000;'Scrypt';'PoW';'https://twitter.com/RealMooncoin';'https://www.mooncoin.eco/';28.12.13
'Aeon';'AEON';'https://www.cryptocompare.com/media/350955/aeon.png';18400000;'CryptoNight-Lite';'PoW';'https://twitter.com/AeonCoin';'http://www.aeon.cash/';06.06.14
'Safe Exchange Coin';'SAFEX';'https://www.cryptocompare.com/media/1383986/safex.png';2147483647;'Scrypt';'PoC';'https://twitter.com/safe_exchange';'http://safex.io/';26.03.16
'Groestlcoin';'GRS';'https://www.cryptocompare.com/media/20780736/grs.png';105000000;'Groestl';'PoW';'https://twitter.com/GroestlcoinTeam';'http://www.groestlcoin.org/';22.03.14
'MinexCoin';'MNX';'https://www.cryptocompare.com/media/14913648/mnx.png';19000000;'Mars';'';'https://twitter.com/minexcoin';'https://minexcoin.com/';29.03.17
'BitClave';'CAT';'https://www.cryptocompare.com/media/20780714/cat.png';2000000000;'';'';'https://twitter.com/bitclave';'https://www.bitclave.com/';05.07.17
'ECC';'ECC';'https://www.cryptocompare.com/media/25792579/ecc.png';25000000000;'Scrypt';'PoS';'https://twitter.com/project_ecc';'https://ecc.network/';30.03.15
'iXledger';'IXT';'https://www.cryptocompare.com/media/1383612/ixt.png';65778843,8;'';'';'https://twitter.com/iXledgertech';'http://ixledger.com/';11.07.17
'Cofound.it';'CFI';'https://www.cryptocompare.com/media/1383567/cfi.png';500000000;'';'';'https://twitter.com/cofound_it';'https://cofound.it/en/';31.03.17
'TokenCard';'TKN';'https://www.cryptocompare.com/media/1383157/tkn.png';39406760;'';'';'https://twitter.com/monolith_web3';'http://tokencard.io/';25.04.17
'Karma';'KRM';'https://karma.red/assets/img/karma-logo-round.png';3000000000;'';'';'https://twitter.com/KarmaBlockchain';'https://karma.red/';18.01.18
'Paypex';'PAYX';'https://files.coinmarketcap.com/static/img/coins/64x64/paypex.png';150000000;'';'';'https://twitter.com/paypex';'https://paypex.org/';16.11.17
'Mercury';'MER';'https://www.cryptocompare.com/media/14913628/mer.png';100000000;'';'';'https://twitter.com/darcrus';'https://darcr.us/';15.03.17
'Agrello';'DLT';'https://www.cryptocompare.com/media/1384001/delta.png';130271020;'';'';'https://twitter.com/AgrelloOfficial';'https://www.agrello.org/';16.07.17
'Ink';'INK';'https://www.cryptocompare.com/media/20780781/ink.png';1000000000;'';'';'https://twitter.com/inklabsfound';'https://ink.one/';28.10.17
'Pura';'PURA';'https://www.cryptocompare.com/media/14913533/pura.png';350000000;'X11';'PoW';'https://twitter.com/PuraSocial';'http://www.pura.one/';28.08.17
'Everex';'EVX';'https://www.cryptocompare.com/media/1383850/evx.png';25000000;'';'';'https://twitter.com/everexio';'https://www.everex.io/';24.07.17
'WeTrust';'TRST';'https://www.cryptocompare.com/media/1381975/trst.png';100000000;'';'';'https://twitter.com/WeTrustPlatform';'https://www.wetrust.io/';07.12.16
'TaaS';'TAAS';'https://www.cryptocompare.com/media/1383085/taas.png';8146001;'';'';'https://twitter.com/TaaSfund';'https://taas.fund/';02.02.17
'Namecoin';'NMC';'https://www.cryptocompare.com/media/19830/nmc.png';21000000;'SHA256';'PoW';'https://twitter.com/Namecoin';'https://namecoin.info/';18.04.11
'Shift';'SHIFT';'https://www.cryptocompare.com/media/1382125/shift.png';11641109,8;'DPoS';'DPoS';'https://twitter.com/ShiftNrg';'http://www.shiftnrg.org/';12.10.16
'Monetha';'MTH';'https://www.cryptocompare.com/media/1383976/mth.png';402400000;'';'';'https://twitter.com/Monetha_io';'https://www.monetha.io/';31.08.17
'Feathercoin';'FTC';'https://www.cryptocompare.com/media/19718/ftc.png';336000000;'Scrypt';'PoW';'https://twitter.com/Feathercoin';'https://www.feathercoin.com/';16.04.13
'Presearch';'PRS';'https://www.cryptocompare.com/media/1383801/pst.png';1000000000;'';'';'https://twitter.com/decentralsearch';'https://www.presearch.io/';05.07.17
'Voise';'VOISE';'https://www.cryptocompare.com/media/12318263/voise.png';825578000;'';'';'https://twitter.com/voisecom';'https://www.voise.com/';28.03.17
'Spectrecoin';'XSPEC';'https://www.cryptocompare.com/media/1382395/xspec.png';21063202,6;'POS 3.0';'PoS';'https://twitter.com/SpectreCash';'https://spectreproject.io/';04.12.16
'Crown';'CRW';'https://www.cryptocompare.com/media/1383378/crw1.png';42000000;'SHA256';'PoW';'https://twitter.com/Crowncoin1';'http://crown.tech/';14.10.14
'SHIELD';'XSH';'https://www.cryptocompare.com/media/16746453/xsh.png';660000000;'Multiple';'PoW';'https://twitter.com/SHIELDcurrency';'https://shieldcurrency.com/';03.10.17
'Dimecoin';'DIME';'https://www.cryptocompare.com/media/25792612/dime.png';540502719119,9;'Quark';'PoW';'https://twitter.com/Dimecoin_';'https://www.dimecoin.com.co/';23.12.13
'Pepe Cash';'PEPECASH';'https://www.cryptocompare.com/media/1382397/pepecash.png';701884009;'';'';'https://twitter.com/myrarepepe';'http://rarepepedirectory.com/';26.09.16
'YOYOW';'YOYOW';'https://www.cryptocompare.com/media/12318178/yoyow.png';62000000;'';'';'https://twitter.com/InfoYoyow';'https://yoyow.org/';21.03.17
'Viberate';'VIB';'https://www.cryptocompare.com/media/1383893/vib.png';200000000;'';'';'https://twitter.com/Viberate_com';'https://www.viberate.io/';06.10.17
'Worldcore';'WRC';'https://www.cryptocompare.com/media/11999078/wrc.png';245209299;'';'';'https://twitter.com/worldcoresocial';'https://worldcore.com/';17.08.17
'COSS';'COSS';'https://www.cryptocompare.com/media/1383802/coss.png';200000000;'';'';'https://twitter.com/cosscrypto';'https://coss.io/';25.09.17
'adToken';'ADT';'https://www.cryptocompare.com/media/1383829/adt.png';1000000000;'';'';'https://twitter.com/ad_chain';'https://adtoken.com/';26.06.17
'Trade Token';'TIO';'https://trade.io/assets/img/layout/logo.svg';223534823;'';'';'https://twitter.com/TradeToken';'https://trade.io/';12.01.18
'Delphy';'DPY';'https://files.coinmarketcap.com/static/img/coins/200x200/delphy.png';100000000;'';'';'https://twitter.com/Delphy_org';'https://delphy.org/';08.11.17
'Nimiq';'NET';'https://www.cryptocompare.com/media/1383697/net1.png';10500000;'';'';'https://twitter.com/nimiq';'https://nimiq.com/';06.06.17
'NuShares';'NSR';'https://www.cryptocompare.com/media/20378/nsr.png';1000000000;;'PoS';'https://twitter.com/OfficialNuBits';'https://nubits.com/nushares/introduction';28.09.14
'PotCoin';'POT';'https://www.cryptocompare.com/media/19865/pot.png';420000000;'Scrypt';'PoW';'https://twitter.com/PotCoin';'http://www.potcoin.com/';21.01.14
'Humaniq';'HMQ';'https://www.cryptocompare.com/media/1383174/hmq.png';184194944;'';'';'https://twitter.com/Humaniq_co';'https://humaniq.co/';11.12.16
'Datum';'DAT';'https://www.cryptocompare.com/media/12318265/dat.png';2653841598;'';'';'https://twitter.com/datumnetwork';'https://datum.org/';27.07.17
'LAToken';'LA';'https://www.cryptocompare.com/media/1383782/lato.png';1000000000;'';'';'https://twitter.com/LATokens';'https://latoken.com/';10.07.17
'Flash';'FLASH';'https://www.cryptocompare.com/media/12318206/flash.png';900000000;'';'';'https://twitter.com/FlashCoins';'https://flashcoin.io/';26.01.17
'bitCNY';'BITCNY';'https://www.cryptocompare.com/media/351490/bitcny.png';100000000000;;;;;05.11.15
'Steem Dollars';'SBD';'https://www.cryptocompare.com/media/350907/steem.png';6763970;'ERC-20';'Proof-of-Brain';'https://twitter.com/steemit';'https://steem.io/';04.06.16
'Rivetz';'RVT';'https://www.cryptocompare.com/media/1383694/rvt.png';200000000;'';'';'https://twitter.com/rivetzcorp';'https://rivetzintl.com/';25.07.17
'Neumark';'NEU';'https://www.cryptocompare.com/media/14913483/neu.png';1500000000;'';'';'https://twitter.com/neufundorg';'https://neufund.org/';14.08.17
'Elastic';'XEL';'https://www.cryptocompare.com/media/1383737/xel.png';100000000;;'PoW';'https://twitter.com/elastic_coin';'https://www.elastic.pw/';08.06.17
'Matchpool';'GUP';'https://www.cryptocompare.com/media/1383107/gup.png';100000000;'';'';'https://twitter.com/matchpool';'https://matchpool.co/';14.01.17
'Blocktix';'TIX';'https://www.cryptocompare.com/media/1383690/tix.png';62500000;'';'';'https://twitter.com/blocktix';'https://blocktix.io/';07.07.17
'EncrypGen';'DNA';'https://www.cryptocompare.com/media/16746452/dna.png';75000000;'';'';'https://twitter.com/encrypgen';'http://www.encrypgen.com/';01.06.17
'Pascal Coin';'PASC';'https://www.cryptocompare.com/media/1382247/pasc.png';17167000;'';'';'https://twitter.com/PascalCoin';'http://www.pascalcoin.org/';11.08.16
'Bloom';'BLT';'https://www.cryptocompare.com/media/20780668/blt.png';150000000;'';'';'https://twitter.com/BloomToken';'https://hellobloom.io/';10.11.17
'Diamond';'DMD';'https://www.cryptocompare.com/media/19680/dmd.png';4380000;'Groestl';'PoW/PoS';'https://twitter.com/dmdcoin';'https://bit.diamonds/';13.07.13
'WhiteCoin';'XWC';'https://www.cryptocompare.com/media/350911/xwc_1.png';300000000;'Scrypt';'PoW/PoS';'https://twitter.com/whitecoiner';'http://www.whitecoin.info/';13.04.14
'BlackCoin';'BLK';'https://www.cryptocompare.com/media/351795/blk.png';76622124,9;'Scrypt';'PoS';'https://twitter.com/CoinBlack';'http://blackcoin.co/';24.02.14
'SIBCoin';'SIB';'https://www.cryptocompare.com/media/350958/sib.png';24000000;'X11GOST';'PoW';'';'http://sibcoin.org/';09.05.15
'Aurora DAO';'AURA';'https://auroradao.com/assets/img/svg/logo.svg';1000000000;;'PoS';'https://twitter.com/Aurora_dao';'https://auroradao.com/';19.01.18
'FairCoin';'FAIR';'https://www.cryptocompare.com/media/20287/fair.png';53193831;'Groestl';'PoW/PoS';'https://twitter.com/FairCoinTeam';'http://fair-coin.org/';06.03.14
'Synereo';'AMP';'https://www.cryptocompare.com/media/350825/amp.png';927786732,7;;'Pow/PoSC';'https://twitter.com/Synereo';'http://www.synereo.com/';19.03.16
'Snovio';'SNOV';'https://www.cryptocompare.com/media/12318100/snov.png';651129644;'';'';'https://twitter.com/snovio_ico';'https://snov.io/';03.10.17
'Mothership';'MSP';'https://www.cryptocompare.com/media/1383881/c9fobrlr_400x400.jpg';200000000;'';'';'https://twitter.com/MothershipCX';'https://mothership.cx/';05.07.17
'Moeda Loyalty Points';'MDA';'https://www.cryptocompare.com/media/12318340/mda.png';19628888;'';'';'https://twitter.com/moedabanking';'https://moeda.in/';17.07.17
'VeriCoin';'VRC';'https://www.cryptocompare.com/media/20068/vrc.png';30749407,7;'Scrypt';'PoW/PoS';'https://twitter.com/VeriCoin';'http://www.vericoin.info/';07.06.14
'BlockMason Credit Protocol';'BCPT';'https://blockmason.io/assets/images/cp-logo.png';116158667;'';'';'https://twitter.com/blockmasonio';'https://blockmason.io/';28.08.17
